site_name_norm,imps,clicks,actions,spend,ctr,atr,cpc,cpa,vendor_impression_count,vendor_viewability_score
easternprogress.com,4,0,0,0.033,0.0000000000,0.0000000000,0,0,4,50.0
thinkcomputers.org,4,0,0,0.031,0.0000000000,0.0000000000,0,0,4,100.0
167240-69820-bizo.com,4,0,0,0.031,0.0000000000,0.0000000000,0,0,2,100.0
mobilism.org,4,0,0,0.031,0.0000000000,0.0000000000,0,0,4,50.0
thefreshloaf.com,4,0,0,0.031,0.0000000000,0.0000000000,0,0,3,33.33
pokemon.marriland.com,4,0,0,0.031,0.0000000000,0.0000000000,0,0,4,75.0
gamedayr.com,4,0,0,0.030,0.0000000000,0.0000000000,0,0,4,25.0
mynhltraderumors.com,4,0,0,0.029,0.0000000000,0.0000000000,0,0,3,66.67
bestof.voiceplaces.com,4,0,0,0.029,0.0000000000,0.0000000000,0,0,4,25.0
denver.everyblock.com,4,0,0,0.029,0.0000000000,0.0000000000,0,0,3,66.67
43rumors.com,4,0,0,0.028,0.0000000000,0.0000000000,0,0,4,75.0
wtva.com,4,0,0,0.028,0.0000000000,0.0000000000,0,0,4,75.0
hungergamesmovie.org,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,25.0
football25.myfantasyleague.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,50.0
boards.sportslogos.net,4,0,0,0.027,0.0000000000,0.0000000000,0,0,3,33.33
forums.hoopshype.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,25.0
guildwarsinsider.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,3,66.67
agirlandherfed.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,3,33.33
creaturecomfortsblog.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,2,50.0
romulation.net,4,0,0,0.027,0.0000000000,0.0000000000,0,0,3,66.67
sadanduseless.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,75.0
skinnytaste.ziplist.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,16,18.75
lacrosseplayground.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,5,40.0
tattoodonkey.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,3,33.33
fox54.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,3,66.67
fftodayforums.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,3,66.67
collegesportsblog.dallasnews.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,25.0
top40-charts.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,3,33.33
blue.rtsports.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,50.0
fantasyknuckleheads.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,25.0
world-news.newsvine.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,50.0
tf2wiki.net,4,0,0,0.027,0.0000000000,0.0000000000,0,0,2,50.0
calendar.denverpost.com,4,0,0,0.027,0.0000000000,0.0000000000,0,0,4,25.0
picsfromlastnight.me,4,0,0,0.027,0.0000000000,0.0000000000,0,0,6,83.33
smartcoup-a.akamaihd.net,4,0,0,0.026,0.0000000000,0.0000000000,0,0,5,60.0
hollywoodhighlights.net,4,0,0,0.026,0.0000000000,0.0000000000,0,0,2,50.0
zcar.com,4,0,0,0.026,0.0000000000,0.0000000000,0,0,4,75.0
evilchili.com,4,0,0,0.026,0.0000000000,0.0000000000,0,0,2,50.0
delanysdozen.com,4,0,0,0.026,0.0000000000,0.0000000000,0,0,4,25.0
1037river.com,4,0,0,0.026,0.0000000000,0.0000000000,0,0,4,50.0
ilovefreesoftware.com,4,0,0,0.026,0.0000000000,0.0000000000,0,0,4,25.0
purdueexponent.org,4,0,0,0.025,0.0000000000,0.0000000000,0,0,4,100.0
goodlifeeats.com,4,0,0,0.025,0.0000000000,0.0000000000,0,0,5,60.0
rpm2night.com,4,0,0,0.025,0.0000000000,0.0000000000,0,0,4,50.0
kgw.com,4,0,0,0.025,0.0000000000,0.0000000000,0,0,4,25.0
images.ask.com,4,0,0,0.025,0.0000000000,0.0000000000,0,0,4,25.0
minnesota.pickaside.cbslocal.com,4,0,0,0.024,0.0000000000,0.0000000000,0,0,4,25.0
al.milesplit.com,4,0,0,0.024,0.0000000000,0.0000000000,0,0,4,25.0
darkroastedblend.com,4,0,0,0.024,0.0000000000,0.0000000000,0,0,1,100.0
tvequals.com,4,0,0,0.024,0.0000000000,0.0000000000,0,0,4,25.0
mtstandard.com,4,0,0,0.024,0.0000000000,0.0000000000,0,0,4,25.0
cdncache3-a.akamaihd.net,4,0,0,0.023,0.0000000000,0.0000000000,0,0,3,33.33
newstalk1290.com,4,0,0,0.023,0.0000000000,0.0000000000,0,0,3,33.33
lsu.247sports.com,4,0,0,0.023,0.0000000000,0.0000000000,0,0,2,50.0
digitaldebate.cbslocal.com,4,0,0,0.023,0.0000000000,0.0000000000,0,0,4,100.0
cartilagefreecaptain.com,4,0,0,0.023,0.0000000000,0.0000000000,0,0,7,14.29
californiagoldenblogs.com,4,0,0,0.023,0.0000000000,0.0000000000,0,0,6,50.0
abeautifulmess.typepad.com,4,0,0,0.023,0.0000000000,0.0000000000,0,0,6,50.0
local.wcfcourier.com,4,0,0,0.023,0.0000000000,0.0000000000,0,0,3,66.67
imagecpr.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,4,50.0
heritageclassifieds.kaango.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,4,75.0
human-resources.careerbuilder.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,4,25.0
oncoloring.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,4,25.0
armstrongmywire.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,3,33.33
dragonballz.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,3,100.0
tutorialized.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,3,33.33
race-dezert.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,4,50.0
ziphip.com,4,0,0,0.022,0.0000000000,0.0000000000,0,0,4,50.0
bestsamplequestions.com,4,0,0,0.021,0.0000000000,0.0000000000,0,0,4,25.0
glutenfreehomemaker.com,4,0,0,0.021,0.0000000000,0.0000000000,0,0,13,46.15
162587-69667-bizo.com,4,0,0,0.021,0.0000000000,0.0000000000,0,0,5,20.0
162592-69667-bizo.com,4,0,0,0.021,0.0000000000,0.0000000000,0,0,2,50.0
nwsconference.org,4,0,0,0.021,0.0000000000,0.0000000000,0,0,3,66.67
mazdaforum.com,4,0,0,0.021,0.0000000000,0.0000000000,0,0,4,75.0
playfreegames247.com,4,0,0,0.020,0.0000000000,0.0000000000,0,0,2,100.0
minorleagueball.com,4,0,0,0.020,0.0000000000,0.0000000000,0,0,2,50.0
my.is,4,0,0,0.020,0.0000000000,0.0000000000,0,0,31,35.48
xperteleven.com,4,0,0,0.020,0.0000000000,0.0000000000,0,0,3,33.33
koodosgames.net,4,0,0,0.020,0.0000000000,0.0000000000,0,0,4,75.0
thedailymash.co.uk,4,0,0,0.020,0.0000000000,0.0000000000,0,0,4,25.0
cointalk.com,4,0,0,0.020,0.0000000000,0.0000000000,0,0,4,25.0
clevvertv.com,4,0,0,0.020,0.0000000000,0.0000000000,0,0,2,50.0
esportbike.com,4,0,0,0.020,0.0000000000,0.0000000000,0,0,4,50.0
dxpnet.com,4,0,0,0.020,0.0000000000,0.0000000000,0,0,3,33.33
fetchvideo.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,3,100.0
science.discovery.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,2,100.0
pitt.247sports.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,4,25.0
denver.metromix.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,4,50.0
homemade-baby-food-recipes.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,5,60.0
altcomic.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,4,50.0
parents.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,4,25.0
my.excite.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,3,33.33
androidheadlines.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,2,50.0
buffalo.blockshopper.com,4,0,0,0.019,0.0000000000,0.0000000000,0,0,4,100.0
pokemondb.net,4,0,0,0.019,0.0000000000,0.0000000000,0,0,2,50.0
hanfordsentinel.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,75.0
npr.org,4,0,0,0.018,0.0000000000,0.0000000000,0,0,3,66.67
newberryobserver.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,25.0
girlswithslingshots.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,2,100.0
greendalenow.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,25.0
glassdoor.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,75.0
washingtontimesreporter.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,75.0
smockityfrocks.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,2,50.0
enn.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,50.0
mylifeandkids.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,50.0
neoseeker.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,2,100.0
scouter.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,25.0
flightstats.com,4,0,0,0.018,0.0000000000,0.0000000000,0,0,2,100.0
careers.guardian.co.uk,4,0,0,0.018,0.0000000000,0.0000000000,0,0,4,50.0
e1.ads.ifood.tv,4,0,0,0.017,0.0000000000,0.0000000000,0,0,2,50.0
daytimeconfidential.zap2it.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,3,33.33
wpgc.cbslocal.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,4,50.0
crochetville.org,4,0,0,0.017,0.0000000000,0.0000000000,0,0,4,75.0
zy.rubyrush.zynga.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,4,75.0
heatovento350.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,4,100.0
peasandcrayons.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,2,50.0
organizinghomelife.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,5,20.0
wisn.cityvoter.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,3,66.67
wivk.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,4,25.0
ads.indiatimes.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,8,25.0
elementownersclub.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,3,33.33
mrxstitch.com,4,0,0,0.017,0.0000000000,0.0000000000,0,0,3,33.33
freetranslation.imtranslator.com,4,0,0,0.016,0.0000000000,0.0000000000,0,0,4,100.0
eliteprospects.com,4,0,0,0.016,0.0000000000,0.0000000000,0,0,1,100.0
livingsocial.com,4,0,0,0.016,0.0000000000,0.0000000000,0,0,4,25.0
tekkenzaibatsu.com,4,0,0,0.016,0.0000000000,0.0000000000,0,0,3,33.33
earlyreturns.post-gazette.com,4,0,0,0.016,0.0000000000,0.0000000000,0,0,4,50.0
homeandgarden.craftgossip.com,4,0,0,0.016,0.0000000000,0.0000000000,0,0,2,50.0
poorlydrawnlines.com,4,0,0,0.016,0.0000000000,0.0000000000,0,0,3,33.33
petsami.com,4,0,0,0.016,0.0000000000,0.0000000000,0,0,3,33.33
profilerehab.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,50.0
lockportjournal.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,25.0
theverge.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,75.0
superhawkforum.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,50.0
apnatvforum.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,3,33.33
rivergrandrapids.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,25.0
chronicleonline.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,25.0
dogsinduds.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,50.0
dawgsbynature.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,3,33.33
short-hairstyles.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,75.0
mykitchenaddiction.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,3,33.33
ourmidland.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,75.0
mountandblade.nexusmods.com,4,0,0,0.015,0.0000000000,0.0000000000,0,0,16,75.0
senecavalleywpial.org,4,0,0,0.015,0.0000000000,0.0000000000,0,0,4,75.0
holconference.org,4,0,0,0.014,0.0000000000,0.0000000000,0,0,4,50.0
12566.rubicon,4,0,0,0.014,0.0000000000,0.0000000000,0,0,2,100.0
prosoccertalk.nbcsports.com,4,0,0,0.014,0.0000000000,0.0000000000,0,0,2,50.0
alicealist.alice1059.com,4,0,0,0.014,0.0000000000,0.0000000000,0,0,3,100.0
popsugar.com,4,0,0,0.014,0.0000000000,0.0000000000,0,0,2,50.0
10steps.sg,4,0,0,0.014,0.0000000000,0.0000000000,0,0,4,25.0
pioneernews.net,4,0,0,0.014,0.0000000000,0.0000000000,0,0,4,25.0
z06vette.com,4,0,0,0.014,0.0000000000,0.0000000000,0,0,3,33.33
theknot.com,4,0,0,0.014,0.0000000000,0.0000000000,0,0,4,25.0
949zrock.com,4,0,0,0.014,0.0000000000,0.0000000000,0,0,4,50.0
theextremewebdesigns.com,4,0,0,0.014,0.0000000000,0.0000000000,0,0,2,50.0
appleprogs.com,4,0,0,0.014,0.0000000000,0.0000000000,0,0,4,25.0
economywatch.com,4,0,0,0.013,0.0000000000,0.0000000000,0,0,4,50.0
wiinintendo.net,4,0,0,0.013,0.0000000000,0.0000000000,0,0,3,33.33
maplestory.nexon.net,4,0,0,0.013,0.0000000000,0.0000000000,0,0,11,18.18
xtendmedia.com,4,0,0,0.013,0.0000000000,0.0000000000,0,0,4,50.0
the-brick-house.com,4,0,0,0.013,0.0000000000,0.0000000000,0,0,4,25.0
onlinenigeria.com,4,0,0,0.013,0.0000000000,0.0000000000,0,0,4,50.0
makemebabies.com,4,0,0,0.013,0.0000000000,0.0000000000,0,0,4,50.0
us.mg201.mail.yahoo.com,4,0,0,0.013,0.0000000000,0.0000000000,0,0,4,75.0
travel.yahoo.com,4,0,0,0.013,0.0000000000,0.0000000000,0,0,4,50.0
zomobo.net,4,0,0,0.013,0.0000000000,0.0000000000,0,0,3,100.0
greaterneathleticassociation.org,4,0,0,0.012,0.0000000000,0.0000000000,0,0,3,33.33
eatsleepwear.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,4,50.0
newyork.sbnation.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,2,50.0
autopixx.de,4,0,0,0.012,0.0000000000,0.0000000000,0,0,4,25.0
hqfutbol.eu,4,0,0,0.012,0.0000000000,0.0000000000,0,0,3,100.0
foodwishes.blogspot.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,4,50.0
revolvermaps.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,14,7.14
nepalnewsuk.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,20,25.0
amiannoying.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,6,83.33
macdailynews.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,4,50.0
registration.excite.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,2,100.0
web.yesnetwork.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,4,25.0
events.triangle.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,4,50.0
blogs.theadvocate.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,4,50.0
powertool.manualsonline.com,4,0,0,0.012,0.0000000000,0.0000000000,0,0,4,75.0
fiveouncesofpain.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,4,50.0
fightvideomma.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,42,14.29
movies.yahoo.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,6,33.33
gwhatchet.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,4,75.0
boldsky.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,1,100.0
nahdigest.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,4,50.0
arrse.co.uk,4,0,0,0.011,0.0000000000,0.0000000000,0,0,1,100.0
timeoutnewyorkkids.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,3,66.67
axill.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,2,50.0
free-translator.imtranslator.net,4,0,0,0.011,0.0000000000,0.0000000000,0,0,4,50.0
friedbeef.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,3,66.67
mycarrollnews.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,2,100.0
surfermag.com,4,0,0,0.011,0.0000000000,0.0000000000,0,0,4,25.0
sportales.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,4,25.0
blog.koldcast.tv,4,0,0,0.010,0.0000000000,0.0000000000,0,0,4,25.0
metroclassicwi.org,4,0,0,0.010,0.0000000000,0.0000000000,0,0,2,100.0
newsinformation134.undertonebrandsafe.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,4,50.0
silveradosierra.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,2,50.0
divyasculinaryjourney.blogspot.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,33.33
articles.redeyechicago.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,66.67
globalgoodgroup.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,33.33
maybematilda.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,66.67
scores.nbcsports.msnbc.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,5,60.0
planetrugby.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,4,25.0
new38800.undertonebrandsafe.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,2,50.0
dailycal.org,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,33.33
rotorama.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,33.33
onlinejournal.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,1,100.0
new40466.undertonebrandsafe.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,33.33
islandpacket.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,2,50.0
humorgasms.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,4,25.0
wiog.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,33.33
homes.yahoo.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,3,33.33
stocktwits.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,4,50.0
behindwoods.com,4,0,0,0.010,0.0000000000,0.0000000000,0,0,4,100.0
d2acq6zvr4qvep.cloudfront.net,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,33.33
tinyhousetalk.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,25.0
crapivemade.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,33.33
wallpowper.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,66.67
radioreddit.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,50.0
arama.hurriyet.com.tr,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,100.0
admeld.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,1,100.0
dailyiphoneblog.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,33.33
newsletter-templates.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,75.0
theclemsoninsider.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,33.33
takemefishing.org,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,66.67
new38698.undertonebrandsafe.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,100.0
new26997.undertonebrandsafe.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,66.67
dunmore.areaconnect.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,25.0
thirtyhandmadedays.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,3,66.67
movieballa.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,75.0
cutoutandkeep.net,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,25.0
myfridgefood.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,6,50.0
new26282.undertonebrandsafe.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,25.0
clipland.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,100.0
thesunchronicle.com,4,0,0,0.009,0.0000000000,0.0000000000,0,0,4,25.0
heartlandconnection.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,75.0
new38755.undertonebrandsafe.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,11,54.55
nutritiondiva.quickanddirtytips.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,50.0
new38754.undertonebrandsafe.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,50.0
northdakotapreps.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,100.0
foodgal.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,25.0
69296.appnexus,4,0,0,0.008,0.0000000000,0.0000000000,0,0,3,33.33
preps.goupstate.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,3,66.67
new38891.undertonebrandsafe.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,3,33.33
pinknews.co.uk,4,0,0,0.008,0.0000000000,0.0000000000,0,0,2,100.0
y98.cbslocal.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,2,50.0
crazythoughts.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,25.0
bakespace.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,25.0
recruiting.blogs.gatorsports.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,3,33.33
my.aol.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,25.0
zapinspace.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,2,50.0
audio.manualsonline.com,4,0,0,0.008,0.0000000000,0.0000000000,0,0,2,50.0
nomaas.org,4,0,0,0.008,0.0000000000,0.0000000000,0,0,4,25.0
kidsfunreviewed.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,3,33.33
cool-story.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,3,33.33
killerbdesigns.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,4,25.0
medical-dictionary.thefreedictionary.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,4,75.0
127099.appnexus,4,0,0,0.007,0.0000000000,0.0000000000,0,0,36,11.11
jobs.salary.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,4,25.0
planet1051.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,4,25.0
myxboxsaves.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,2,50.0
southcarolina.arrests.org,4,0,0,0.007,0.0000000000,0.0000000000,0,0,3,66.67
celebritytweet.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,3,33.33
travelerstoday.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,1,100.0
newsherald.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,2,50.0
freetranslation.paralink.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,4,25.0
kbul.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,4,25.0
snyrangersblog.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,5,40.0
steelersdepot.com,4,0,0,0.007,0.0000000000,0.0000000000,0,0,4,50.0
popularmechanics.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,4,25.0
cowboys4angels.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,4,100.0
obits.reviewjournal.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,6,66.67
rsvpcodes.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,3,33.33
co115w.col115.mail.live.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,4,25.0
trucks2cars.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,4,100.0
skeptoid.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,2,100.0
chicagorecruiter.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,4,25.0
insidesnowboarding.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,3,33.33
paulsnetwork.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,4,75.0
morgenpost.de,4,0,0,0.006,0.0000000000,0.0000000000,0,0,4,25.0
seemyexslut.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,4,25.0
965kvki.com,4,0,0,0.006,0.0000000000,0.0000000000,0,0,3,66.67
playpink.com,4,0,0,0.005,0.0000000000,0.0000000000,0,0,38,21.05
bloggymoms.com,4,0,0,0.005,0.0000000000,0.0000000000,0,0,4,50.0
musicvideoswiz.com,4,0,0,0.005,0.0000000000,0.0000000000,0,0,5,80.0
nameberry.com,4,0,0,0.005,0.0000000000,0.0000000000,0,0,4,25.0
optimized.by.vitalads.net,4,0,0,0.005,0.0000000000,0.0000000000,0,0,2,50.0
delete.twitlan.com,4,0,0,0.004,0.0000000000,0.0000000000,0,0,11,54.55
144042.appnexus,4,0,0,0.004,0.0000000000,0.0000000000,0,0,6,16.67
eq2interface.com,4,0,0,0.004,0.0000000000,0.0000000000,0,0,4,100.0
hurtorheal.com,4,0,0,0.004,0.0000000000,0.0000000000,0,0,4,75.0
142052.appnexus,4,0,0,0.004,0.0000000000,0.0000000000,0,0,4,25.0
intershopzone.com,4,0,0,0.004,0.0000000000,0.0000000000,0,0,5,20.0
safebooru.org,4,0,0,0.004,0.0000000000,0.0000000000,0,0,3,33.33
thelocal.se,4,0,0,0.003,0.0000000000,0.0000000000,0,0,4,25.0
adds.fcast.tv,4,0,0,0.003,0.0000000000,0.0000000000,0,0,2,50.0
beyond.com,4,0,0,0.003,0.0000000000,0.0000000000,0,0,4,25.0
hypatialogviewer.com,4,0,0,0.003,0.0000000000,0.0000000000,0,0,4,50.0
theblogismine.com,4,0,0,0.003,0.0000000000,0.0000000000,0,0,4,50.0
us.yahoo.com,4,0,0,0.002,0.0000000000,0.0000000000,0,0,4,50.0
cubeecraft.com,4,0,0,0.002,0.0000000000,0.0000000000,0,0,13,38.46
foxsportssouthwest.com,4,0,0,0.001,0.0000000000,0.0000000000,0,0,4,25.0
134786.appnexus,4,0,0,0.001,0.0000000000,0.0000000000,0,0,2,100.0
radiosarajevo.ba,4,0,0,0.001,0.0000000000,0.0000000000,0,0,4,50.0
all-hd-wallpapers.com,4,0,0,0.001,0.0000000000,0.0000000000,0,0,3,33.33
imageus.info,4,0,0,0.001,0.0000000000,0.0000000000,0,0,4,25.0
149381.appnexus,4,0,0,0.001,0.0000000000,0.0000000000,0,0,6,33.33
foxytranny.com,4,0,0,0.001,0.0000000000,0.0000000000,0,0,4,50.0
blogs.ajc.com,399,0,6,3.309,0.0000000000,0.0150375940,0,0.552,349,18.62
premium-womens-content.com,399,0,2,1.654,0.0000000000,0.0050125313,0,0.827,390,20.51
msn.com,394,1,1,2.715,0.0025380711,0.0025380711,2.715,2.715,314,15.61
rotator.adjuggler.com,393,0,5,1.255,0.0000000000,0.0127226463,0,0.251,332,3.61
phonearena.com,392,0,9,3.987,0.0000000000,0.0229591837,0,0.443,307,13.68
162804-69715-bizo.com,39,0,1,0.415,0.0000000000,0.0256410256,0,0.415,43,53.49
ziplist.com,39,0,1,0.263,0.0000000000,0.0256410256,0,0.263,45,6.67
